userId,movieId,rating,week
793,169,4.409485161317537,1
793,98,4.394431325075273,1
793,603,4.344077731279913,1
793,174,4.334005244984665,1
793,318,4.33364716410515,1
793,182,4.216871163436824,1
793,23,4.228560720280615,1
793,656,4.043488805694299,1
798,408,4.213989729364219,1
798,169,4.183396453929392,1
798,496,4.040393036140861,1
798,300,4.107028118677355,1
798,496,4.040393036140861,1
798,496,4.040393036140861,1
798,515,4.094237758541598,1
798,1007,3.8661745026532115,1
798,236,3.870097770559444,1
798,675,3.8872999412544935,1
759,172,4.706287412274541,1
759,169,4.697022855928919,1
759,55,4.660660970253522,1
759,174,4.636448014950852,1
759,56,4.629110001785478,1
759,603,4.618307023460287,1
759,357,4.600931417315798,1
759,408,4.587206310155928,1
759,286,4.586238397121917,1
759,675,4.333753025337597,1
817,56,4.363318731809759,1
817,408,4.3285722849647,1
817,169,4.233412263563339,1
817,98,4.232995448259385,1
817,50,4.220215360424357,1
817,12,4.190970976767722,1
817,515,4.1299732908211135,1
817,483,4.0774185651075445,1
817,603,4.114877704584705,1
817,656,3.906892988356772,1
821,408,5.0,1
821,127,5.0,1
821,169,4.997733113429123,1
821,496,4.9440035166240826,1
821,182,4.936106204924619,1
821,179,4.93367333165215,1
821,12,4.916299479429936,1
821,96,4.912015785076497,1
821,183,4.843844656378632,1
821,671,4.718981497826923,1
833,114,4.6489868800002245,1
833,603,4.450482318155291,1
833,408,4.29482779670297,1
833,496,4.293299403373618,1
833,1,4.263925329591456,1
833,169,4.241694316550327,1
833,514,4.206406833257821,1
833,318,4.183936389053615,1
833,224,3.8368989086644705,1
833,853,3.917347080158679,1
851,408,4.47009444242353,1
851,603,4.435890416892934,1
851,98,4.404545708860696,1
851,169,4.399591728936757,1
851,200,4.198595145246011,1
851,675,4.006757871405421,1
851,515,4.304127402829406,1
851,200,4.198595145246011,1
851,1149,4.046240949901173,1
851,656,4.124260079416904,1
870,515,4.727024988290253,1
870,275,4.713672134130155,1
870,408,4.668552660731447,1
870,200,4.494578904054544,1
870,114,4.478432291040587,1
870,656,4.470238889393345,1
870,298,4.469929514842422,1
870,175,4.407627315467126,1
870,175,4.407627315467126,1
870,512,4.291912006527587,1
893,603,4.296361712238587,1
893,408,4.271807620356698,1
893,479,4.101951506179974,1
893,98,4.187468449207408,1
893,318,4.183886789892892,1
893,479,4.101951506179974,1
893,479,4.101951506179974,1
893,515,4.14711400037888,1
893,479,4.101951506179974,1
893,656,3.981934418771668,1
919,408,4.651645946483247,1
919,603,4.4323422420311,1
919,172,4.394289812484903,1
919,169,4.392837161715398,1
919,127,4.354930771856415,1
919,182,4.281697662917225,1
919,515,4.27847437483332,1
919,114,4.265704513547022,1
919,224,3.97897018372837,1
919,656,4.039904985953271,1
933,408,4.166413990247029,1
933,134,4.02546194549474,1
933,671,3.919403015434564,1
933,298,3.9177450547037367,1
933,192,3.915729618669164,1
933,114,3.7875098390696307,1
933,203,3.785437414485285,1
933,169,3.7504997836115797,1
933,237,3.548500111458858,1
933,275,3.598733072814215,1
860,98,4.4600380552824435,1
860,1,4.402174618998845,1
860,483,4.252976042958229,1
860,408,4.363165123585006,1
860,150,4.251543424569075,1
860,169,4.301828327409847,1
860,298,4.252685710631412,1
860,515,4.297653972850733,1
860,483,4.252976042958229,1
860,656,4.134108741519456,1
941,98,4.679618698381446,1
941,56,4.652551779679152,1
941,169,4.636449448169603,1
941,174,4.629917317281216,1
941,100,4.581468765168717,1
941,603,4.576352846288363,1
941,182,4.449649280578482,1
941,656,4.31056438515329,1
941,515,4.479074778778833,1
941,483,4.488920117010133,1
913,55,4.195003546864702,1
913,182,4.173154505103315,1
913,496,4.160081414790199,1
913,275,4.155635820575764,1
913,515,4.15285802166327,1
913,298,4.147558292351258,1
913,1220,4.05506775129797,1
913,286,4.125746845426764,1
913,1220,4.05506775129797,1
913,1220,4.05506775129797,1
63,127,4.2841028265671435,2
63,174,4.094946650951202,2
63,173,3.8990267649566803,2
63,1194,3.4964230748316734,2
63,433,3.8429798079502566,2
63,153,3.8332663867189765,2
63,474,3.722937232320685,2
63,71,3.7248384453240573,2
63,205,3.741179967881135,2
63,1128,3.633772151738679,2
287,127,4.906249807777666,2
287,174,4.838471737958746,2
287,433,4.746829310641776,2
287,153,4.6930548920346595,2
287,475,4.692081098431752,2
287,172,4.68849272324301,2
287,125,4.669054058605575,2
287,238,4.563045261273895,2
287,182,4.59690647942987,2
287,524,4.3885462532407145,2
172,174,4.044275035401765,2
172,265,3.6041144503704894,2
172,813,3.459112621749409,2
172,408,3.8317987214983926,2
172,434,3.621139662207583,2
172,114,3.6253281715356254,2
172,153,3.8005044096334246,2
172,209,3.626580545140809,2
172,282,3.6321640639427635,2
172,390,3.5177472941772385,2
268,109,3.5261851994934625,2
268,855,3.3613012806730413,2
268,64,3.326353125481157,2
268,515,3.297776476251516,2
268,177,3.1839309564317118,2
268,434,3.180924603819178,2
268,390,3.071656142227154,2
268,390,3.071656142227154,2
268,1219,3.029936342509572,2
268,390,3.071656142227154,2
5,56,4.133255482219832,2
5,249,3.9748437961319985,2
5,156,3.953067605807867,2
5,195,3.8942586619905426,2
5,480,3.83586617365267,2
5,582,3.801702388417676,2
5,134,3.7761292289950914,2
5,61,3.610085343528717,2
5,16,3.623619619826762,2
5,1007,3.6599001001844496,2
130,127,5.0,2
130,114,4.945792126341916,2
130,480,4.865652297606837,2
130,178,4.838479407325791,2
130,223,4.810995324050551,2
130,265,4.802047205396694,2
130,971,4.666218188082674,2
130,1425,4.6116203493682395,2
130,813,4.647686354456522,2
130,971,4.666218188082674,2
92,127,4.574233600810247,2
92,480,4.454945010719406,2
92,357,4.415978715107249,2
92,705,4.190121697012976,2
92,205,4.13741827438064,2
92,496,4.107702475241106,2
92,114,4.085603167666568,2
92,390,4.049718003019201,2
92,399,4.034830405270496,2
92,1085,3.992691741615567,2
286,64,4.40398168590247,2
286,474,4.26389650707413,2
286,109,4.166346439193807,2
286,813,4.008017123843084,2
286,458,4.121162855275611,2
286,480,4.105015728997634,2
286,114,4.0903424365752015,2
286,1128,3.9403323216499553,2
286,547,3.9813620368259155,2
286,813,4.008017123843084,2
118,144,5.0,2
118,480,5.0,2
118,209,5.0,2
118,408,5.0,2
118,127,5.0,2
118,109,5.0,2
118,11,5.0,2
118,64,5.0,2
118,813,4.818056446635649,2
118,1007,4.849586966703372,2
207,408,3.9824511407172487,2
207,434,3.6478304056547977,2
207,172,3.642523588108099,2
207,178,3.6281829263989507,2
207,50,3.6044004456828023,2
207,124,3.5773752157830914,2
207,474,3.545921574825127,2
207,705,3.542390954844979,2
207,390,3.439313788265741,2
207,813,3.4794872721448877,2
35,127,4.043948446948954,2
35,458,3.8578277363287183,2
35,174,3.85062959760848,2
35,805,3.4886107543937657,2
35,474,3.65841774354407,2
35,185,3.675481170281841,2
35,1450,3.5005716055465963,2
35,178,3.7256162059892883,2
35,496,3.6769084927546247,2
35,813,3.551401567440896,2
279,127,4.2350108404984645,2
279,333,3.819184873290442,2
279,1046,3.6881279649319763,2
279,11,3.933158622044992,2
279,125,3.8907002575077696,2
279,458,3.8849464666876052,2
279,483,3.8687005564187977,2
279,955,3.6905776799007857,2
279,1137,3.699197053790462,2
279,813,3.7177436318233554,2
297,127,4.318332881688581,2
297,64,4.258337274074912,2
297,408,4.245769649520782,2
297,434,3.9652209596291312,2
297,433,4.111932278899566,2
297,483,4.087921907905402,2
297,178,4.0196924485852765,2
297,189,4.013117415862611,2
297,458,3.970557212799339,2
297,813,3.855675211664379,2
67,127,4.611380771045486,2
67,174,4.598019202031393,2
67,357,4.569271638044963,2
67,223,4.320254872071849,2
67,408,4.393570194994022,2
67,963,4.0679285879188685,2
67,144,4.32161013718687,2
67,114,4.362523033477838,2
67,475,4.36022345333806,2
67,958,4.084539352033642,2
102,64,4.235146978494965,2
102,408,4.0396710410264,2
102,357,3.9976476944320103,2
102,114,3.9599264580303246,2
102,283,3.9356719119387105,2
102,433,3.9319667372819986,2
102,480,3.9314229454262843,2
102,125,3.9229283880178123,2
102,776,3.714685173836761,2
102,813,3.7741961935031987,2
195,174,5.0,2
195,408,5.0,2
195,11,4.889704196362365,2
195,789,4.6891312322782275,2
195,114,4.862673220092346,2
195,223,4.872336742689594,2
195,963,4.722142041541924,2
195,153,4.941945247654564,2
195,11,4.889704196362365,2
195,813,4.747194518797379,2
300,174,4.628525939109589,2
300,127,4.597957583528453,2
300,50,4.587156182720898,2
300,805,4.110536839297586,2
300,153,4.473406080184043,2
300,433,4.452930506792488,2
300,547,4.113389720948102,2
300,408,4.424358778488648,2
300,813,4.145014812742225,2
300,390,4.218185750871785,2
233,408,4.52084429785698,2
233,172,4.33696648290429,2
233,153,4.221577086981049,2
233,475,4.219306199303316,2
233,433,4.2061649602878095,2
233,496,4.192904985184229,2
233,209,4.183681270659959,2
233,173,4.149683444612092,2
233,79,4.153780298032987,2
233,1007,4.02453219271384,2
76,174,4.552476958209464,2
76,127,4.521737010457207,2
76,185,4.2362003455295305,2
76,408,4.409352974495843,2
76,153,4.388959790753136,2
76,185,4.2362003455295305,2
76,390,4.079870766474932,2
76,433,4.329611975809142,2
76,114,4.296926389554782,2
76,813,4.141949785034712,2
1,408,3.575522994924158,2
1,475,3.570840370663749,2
1,474,3.537033707499886,2
1,433,3.5331999115464723,2
1,423,3.509051884690802,2
1,480,3.46843797211389,2
1,357,3.4665299050293825,2
1,483,3.451345193035807,2
1,1085,3.2776890159487446,2
1,955,3.2866225703826917,2
337,174,4.285872108644698,2
337,64,4.128793936965939,2
337,172,4.122270328306707,2
337,265,3.9219463955082174,2
337,408,4.030536068485463,2
337,185,3.927049480838681,2
337,153,4.0152690395208195,2
337,483,3.978846189292063,2
337,480,3.9295463075412687,2
337,433,3.9627236650604662,2
364,174,4.468253270147375,2
364,127,4.4398204653830335,2
364,408,4.260247063756096,2
364,209,4.0983021693846515,2
364,390,3.8496499137508895,2
364,480,4.0974906741819375,2
364,209,4.0983021693846515,2
364,109,4.138223918905176,2
364,205,4.134861723330349,2
364,1194,3.9163534868403156,2
307,127,4.84574604650027,2
307,205,4.469004793551715,2
307,480,4.4535165884209125,2
307,248,4.446109892067778,2
307,357,4.441986943204216,2
307,283,4.422826671181245,2
307,475,4.420856211884148,2
307,496,4.41103405328963,2
307,125,4.407412519244975,2
307,1137,4.3089480388283325,2
398,433,4.440015948520952,2
398,11,4.213546014047988,2
398,7,4.210267638458016,2
398,475,4.180906755662919,2
398,223,4.161484544623616,2
398,408,4.147012166981357,2
398,45,4.119228861220515,2
398,463,4.103676937825427,2
398,195,4.092109324558879,2
398,632,4.054863596057301,2
152,127,4.493827551931657,2
152,174,4.463451842335182,2
152,209,4.1310219645423345,2
152,408,4.267367449844002,2
152,197,4.0637666899555995,2
152,114,4.064865523104228,2
152,265,4.109284734113358,2
152,27,3.941956053348167,2
152,109,4.142194722039139,2
152,209,4.1310219645423345,2
319,174,4.483780621803349,2
319,127,4.444140671786281,2
319,185,4.057844337328069,2
319,408,4.266862849560556,2
319,474,4.058586867530524,2
319,248,4.082334621547539,2
319,483,4.083553416487804,2
319,433,4.086292144964662,2
319,813,3.9682590189191695,2
319,153,4.099991369659445,2
407,64,4.266686379527727,2
407,109,4.01427342254956,2
407,434,3.9647958506349235,2
407,318,3.947701055257805,2
407,282,3.8789539432046376,2
407,480,3.9154254459314557,2
407,283,3.909261302972038,2
407,558,3.8805714192535747,2
407,124,3.885870269854083,2
407,813,3.820265058717716,2
452,357,3.7006257241616813,2
452,433,3.60777830502704,2
452,56,3.6032334019646677,2
452,692,3.5959410032176597,2
452,408,3.595663207020042,2
452,1093,3.3899408892222698,2
452,11,3.5038280825212698,2
452,283,3.494536773227721,2
452,178,3.490900534163696,2
452,813,3.411619793138319,2
490,174,3.7236556843645894,2
490,64,3.5739375156394493,2
490,82,3.5637099602045947,2
490,250,3.546781800787822,2
490,408,3.5411998866018135,2
490,1188,3.211193188370693,2
490,855,3.4796927800527095,2
490,433,3.474886173879466,2
490,205,3.4205562058449153,2
490,1137,3.3208629895190844,2
514,127,4.657442106228416,2
514,56,4.530958130132436,2
514,250,4.411519253572797,2
514,475,4.377705305096219,2
514,480,4.35021533604685,2
514,705,4.298048150857774,2
514,71,4.295823167350199,2
514,482,4.223281343247475,2
514,813,4.213154285431051,2
514,205,4.203698873551435,2
532,174,4.49212114213255,2
532,1007,3.9151401340619225,2
532,109,4.194205906556238,2
532,408,4.277955185048375,2
532,114,4.108348063699221,2
532,244,3.9596190373517532,2
532,109,4.194205906556238,2
532,209,4.248679188174847,2
532,475,4.241182233358657,2
532,776,4.021189253247501,2
221,127,4.201965824529926,2
221,408,4.0327254390484475,2
221,114,3.960889951301178,2
221,357,3.8979833073896537,2
221,433,3.888379417822626,2
221,483,3.84360933834508,2
221,153,3.8575404184403568,2
221,209,3.856706999124387,2
221,813,3.6606029687443975,2
221,1007,3.702795647780824,2
543,127,4.830198726218525,2
543,50,4.66820693723075,2
543,433,4.3474751453305265,2
543,475,4.557034859333413,2
543,776,4.335274566238061,2
543,283,4.353861652332392,2
543,408,4.440058356627697,2
543,209,4.432757482612727,2
543,483,4.394069490790438,2
543,813,4.364718747715841,2
593,127,4.546530519325469,2
593,475,4.412795969302263,2
593,64,4.393206324843161,2
593,433,4.265915320153907,2
593,483,4.228025233010409,2
593,382,4.208485133945621,2
593,95,4.196555493189687,2
593,194,4.16144321197623,2
593,588,4.135878732007296,2
593,390,4.110854195809084,2
119,127,4.477766882923449,2
119,408,4.26057603171717,2
119,173,4.246229022889378,2
119,483,4.050706764350122,2
119,114,4.126382784542939,2
119,153,4.108778982269138,2
119,474,4.0773286268204245,2
119,178,4.073899523887179,2
119,1085,3.8847412581630705,2
119,1007,3.9424718236922844,2
597,174,4.525625837350613,2
597,475,4.4313291601267055,2
597,64,4.407073813804238,2
597,189,4.368396319836673,2
597,238,4.348844947818308,2
597,433,4.344382891415428,2
597,357,4.292300338618246,2
597,56,4.273906926981575,2
597,458,4.193935243409644,2
597,1085,4.130421344898436,2
594,174,4.176381258289829,2
594,64,4.100348170537807,2
594,56,4.004016858293961,2
594,408,4.000995733722276,2
594,172,4.000512386094538,2
594,496,3.8599519207021435,2
594,433,3.926430283343702,2
594,474,3.8852556401237046,2
594,153,3.858841353196822,2
594,496,3.8599519207021435,2
634,174,4.122638758184945,2
634,56,3.956911623859962,2
634,244,3.5884090552211507,2
634,114,3.9450155056612592,2
634,480,3.944489177815364,2
634,238,3.815339480822522,2
634,144,3.819280606814849,2
634,182,3.8229760528713803,2
634,153,3.8423701950513767,2
634,1128,3.632082500599971,2
671,127,4.664099687618989,2
671,64,4.557144317393975,2
671,480,4.556137891653516,2
671,475,4.521440803148238,2
671,109,4.470433961378787,2
671,408,4.469170962363732,2
671,474,4.357932076275405,2
671,433,4.422532367419364,2
671,244,4.188948612565531,2
671,776,4.191442634368078,2
691,127,4.919257627742053,2
691,174,4.78751829804134,2
691,475,4.721935515605435,2
691,173,4.709937830995871,2
691,483,4.69957104222779,2
691,144,4.578571777387746,2
691,11,4.670715584025093,2
691,480,4.669423491005605,2
691,197,4.605323671649351,2
691,813,4.434202725774746,2
693,475,3.756113762197145,2
693,238,3.6763881197253823,2
693,408,3.671949851831354,2
693,223,3.623971625981315,2
693,173,3.618026742123472,2
693,125,3.6109972262919148,2
693,182,3.5995337344000378,2
693,813,3.4880667652698216,2
693,151,3.414829600389933,2
693,813,3.4880667652698216,2
684,127,4.733496832105921,2
684,174,4.6778884350359,2
684,56,4.540103509936281,2
684,153,4.508014592769241,2
684,433,4.404488848735351,2
684,475,4.389177580415401,2
684,109,4.311417116658371,2
